Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 12:40:49.591328,90015326,5,5,4.0,1.0,1.0,0.0,0.8,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,0.05554609667247108,0.11109219334494216,1.0001702888888888E7,1.4998245503007038E7,2.9999785E7,124.0,9.0015161E7,2.250379025E7,1.499159084211631E7,2.9999982E7,16404.0,9.001514E7,2.2503785E7,1.4991350680483308E7,2.999995E7,16759.0,0,0,0,0,0,0,112,148,0.05554609667247108,0.05554609667247108,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,0,0,0,10,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,65531,255,3,20,5691.333333333334,9584.922865278224,16759.0,129.0,2.9999362333333332E7,702.8409018642366,2.9999785E7,2.9998551E7,8441529637,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 12:41:29.496349,250,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4000.0,8000.0,250.0,0.0,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4000.0,4000.0,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,15141220969,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 12:42:49.606405,90056957,5,5,4.0,1.0,1.0,0.0,0.8,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,0.0555204191498498,0.1110408382996996,1.0006328555555554E7,1.5004088811751733E7,3.0018997E7,119.0,9.0056823E7,2.251420575E7,1.4995521061640315E7,3.0019116E7,20929.0,9.0056822E7,2.25142055E7,1.4995336988554686E7,3.001915E7,21205.0,0,0,0,0,0,0,112,148,0.0555204191498498,0.0555204191498498,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,0,0,0,10,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,65531,255,3,20,7164.333333333334,12159.577350111036,21205.0,135.0,3.0011776666666668E7,12141.49769729144,3.0018997E7,2.9997759E7,8561586345,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 12:43:29.511654,205,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4878.048780487805,9756.09756097561,205.0,0.0,205.0,205.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4878.048780487805,4878.048780487805,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,15261236229,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 12:44:49.666316,90054936,5,5,4.0,1.0,1.0,0.0,0.8,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,0.0555216651311595,0.111043330262319,1.0006104E7,1.4994817944375942E7,3.0018466E7,87.0,9.0054823E7,2.251370575E7,1.497128050788356E7,3.0018553E7,56821.0,9.0054805E7,2.251370125E7,1.4971141063951815E7,3.0018629E7,57026.0,0,0,0,0,0,0,112,148,0.0555216651311595,0.0555216651311595,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,0,0,0,10,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,65531,255,3,20,19106.666666666664,32839.10985902836,57026.0,131.0,2.9999167666666668E7,32909.16897056705,3.0018466E7,2.9961169E7,8681644235,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 12:45:29.534711,243,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4115.22633744856,8230.45267489712,243.0,0.0,243.0,243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4115.22633744856,4115.22633744856,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,15381259324,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 12:46:49.739378,90037875,5,5,4.0,1.0,1.0,0.0,0.8,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,0.055532185760714586,0.11106437152142917,1.0004208333333334E7,1.4979144430792993E7,3.0017508E7,92.0,9.0037687E7,2.250942175E7,1.4934140506216763E7,3.0017636E7,108326.0,9.0037772E7,2.2509443E7,1.4934018406852346E7,3.0017696E7,108531.0,0,0,0,0,0,0,112,148,0.055532185760714586,0.055532185760714586,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,0,0,0,10,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,65531,255,3,20,36254.0,62593.719357456306,108531.0,103.0,2.9976308333333332E7,58668.2538715218,3.0017508E7,2.9909137E7,8801700236,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 12:47:29.555589,267,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3745.3183520599255,7490.636704119851,267.0,0.0,267.0,267.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3745.3183520599255,3745.3183520599255,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,15501280226,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 12:48:49.794691,90036640,5,5,4.0,1.0,1.0,0.0,0.8,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,0.055532947475605485,0.11106589495121097,1.0004071111111112E7,1.4966163650882293E7,3.0017062E7,54.0,9.0036524E7,2.2509131E7,1.4899726397098593E7,3.001721E7,159802.0,9.0036513E7,2.250912825E7,1.4899595887092518E7,3.0017178E7,159996.0,0,0,0,0,0,0,112,148,0.055532947475605485,0.055532947475605485,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,0,0,0,10,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,65531,255,3,20,53423.66666666667,92294.34860452364,159996.0,127.0,2.9958751E7,88213.86575249948,3.0017062E7,2.9857266E7,8921754314,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 12:49:29.574616,236,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4237.28813559322,8474.57627118644,236.0,0.0,236.0,236.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4237.28813559322,4237.28813559322,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,15621299222,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 12:50:49.848555,90051401,5,5,4.0,1.0,1.0,0.0,0.8,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,0.05552384465401044,0.11104768930802088,1.0005711222222222E7,1.4959729529599655E7,3.0017101E7,101.0,9.0051243E7,2.251281075E7,1.487847094994546E7,3.0017202E7,195533.0,9.0051274E7,2.25128185E7,1.487827251127024E7,3.0017284E7,195840.0,0,0,0,0,0,0,112,148,0.05552384465401044,0.05552384465401044,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,0,0,0,10,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,65531,255,3,20,65383.33333333333,112978.79089604974,195840.0,127.0,2.9951697666666668E7,113052.47723218334,3.0017101E7,2.9821156E7,9041822939,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 12:51:29.592144,252,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3968.253968253968,7936.507936507936,252.0,0.0,252.0,252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3968.253968253968,3968.253968253968,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,15741316766,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 12:52:49.901161,90003761,5,5,4.0,1.0,1.0,0.0,0.8,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,0.055553234047630524,0.11110646809526105,1.0000417888888888E7,1.4946764275822666E7,3.0001157E7,99.0,9.000364E7,2.250091E7,1.4856946302322628E7,3.0001256E7,216014.0,9.0003613E7,2.250090325E7,1.4856794054240827E7,3.0001272E7,216237.0,0,0,0,0,0,0,112,148,0.055553234047630524,0.055553234047630524,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,0,0,0,10,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,65531,255,3,20,72166.66666666666,124768.56968937864,216237.0,115.0,2.9929046666666668E7,124809.57109265833,3.0001157E7,2.9784929E7,9161827905,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 12:53:29.608556,212,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4716.981132075472,9433.962264150943,212.0,0.0,212.0,212.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4716.981132075472,4716.981132075472,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,15861333138,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 12:54:49.905756,104940937,20,18,1998.0,1893.0,276.0,0.0,99.90000000000003,83.66782692981751,244.0,0.0,105.16666666666666,76.68441823473658,37.077999408371966,0.36210844963200584,2836241.54054054,8388159.848702196,3.0016459E7,4.0,1.04940809E8,5523200.47368421,1.1182970418572798E7,3.0016608E7,152.0,1.04940933E8,6172996.05882353,1.169024745790016E7,3.001677E7,153.0,14,14,0,0,0,0,400,408,0.19058339454316098,0.17152505508884489,0.0,276.0,102.39473684210523,79.39587417753746,6303.704836415361,0,0,0,28,38,0,0,0,0.9,102.39473684210526,99.9,105.16666666666667,0,0,0,0,0,0,0,52,0,49,65531,253,17,20,1070262.0,2109338.251067856,4234100.0,122.0,2.516494025E7,9661547.790394574,3.0016459E7,1.0672685E7,9296769676,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 12:55:29.624124,292,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3424.6575342465753,6849.315068493151,292.0,0.0,292.0,292.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3424.6575342465753,3424.6575342465753,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,15981348786,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 12:57:04.847579,90033820,5,5,4.0,1.0,1.0,0.0,0.8,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,0.05553468685433984,0.11106937370867968,1.0003757777777778E7,1.5001179479464514E7,3.0016415E7,23.0,9.0033685E7,2.250842125E7,1.4993997656770468E7,3.0016532E7,17437.0,9.0033797E7,2.250844925E7,1.4994086896505933E7,3.0016571E7,17331.0,0,0,0,0,0,0,112,148,0.05553468685433984,0.05553468685433984,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,0,0,0,10,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,65529,253,3,20,5903.333333333334,9988.467366584991,17437.0,117.0,3.0005325E7,19076.094962019873,3.0016415E7,2.9983298E7,9416804382,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 12:59:04.879687,119998113,6,6,4.0,2.0,1.0,0.0,0.6666666666666667,0.5163977794943223,1.0,0.0,0.33333333333333337,0.5163977794943223,0.050000786262363976,0.10000157252472795,1.0908919363636363E7,1.5131845347323507E7,3.0000721E7,93.0,1.19997943E8,2.39995886E7,1.3406247791000763E7,3.0000814E7,17770.0,1.19997974E8,2.39995948E7,1.340610431506322E7,3.0000833E7,18033.0,0,0,0,0,0,0,144,168,0.050000786262363976,0.050000786262363976,0.0,1.0,0.49999999999999994,0.5222329678670935,0.2727272727272727,0,0,0,0,12,0,0,0,1.0,0.5,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,253,4,0,4592.0,8960.668241450152,18033.0,105.0,2.99949015E7,11471.887566277795,3.0000721E7,2.9977694E7,9566800783,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 12:57:29.638952,119998864,2,2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01666682444593809,0.03333364889187618,3.999962133333333E7,6.928086894196962E7,1.19998278E8,262.0,1.1999854E8,1.1999854E8,0.0,1.1999854E8,1.1999854E8,1.19998602E8,1.19998602E8,0.0,1.19998602E8,1.19998602E8,0,0,0,0,0,0,64,40,0.01666682444593809,0.01666682444593809,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,4,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,324.0,0.0,324.0,324.0,1.19998278E8,0.0,1.19998278E8,1.19998278E8,16221362186,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 13:01:04.916080,119975308,5,5,4.0,1.0,1.0,0.0,0.8,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,0.04167524204230424,0.08335048408460848,1.3330589777777778E7,1.580800139373081E7,3.0016293E7,95.0,1.19975308E8,2.9993827E7,44962.72317524015,3.0016388E7,2.9926383E7,1.19975106E8,2.99937765E7,45088.49498116701,3.0016428E7,2.9926144E7,0,0,0,0,0,0,112,148,0.04167524204230424,0.04167524204230424,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,0,0,0,10,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,65529,253,3,20,139.25,41.379342672401165,195.0,95.0,2.9993661E7,45011.47361136627,3.0016293E7,2.9926144E7,9686814371,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 13:01:29.651328,260,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3846.1538461538466,7692.307692307693,260.0,0.0,260.0,260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3846.1538461538466,3846.1538461538466,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,16341375958,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 13:03:04.981114,119923522,5,5,4.0,1.0,1.0,0.0,0.8,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,0.04169323846242608,0.08338647692485215,1.3324835777777778E7,1.5801210438638544E7,3.0016026E7,52.0,1.19923522E8,2.99808805E7,50390.01847257654,3.0016177E7,2.99061E7,1.19923376E8,2.9980844E7,50476.06032566268,3.0016147E7,2.9905927E7,0,0,0,0,0,0,112,148,0.04169323846242608,0.04169323846242608,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,0,0,0,10,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,65529,253,3,20,125.25,24.171263930543642,151.0,94.0,2.998074225E7,50410.451597362844,3.0016026E7,2.9905927E7,9806827619,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 13:03:29.664712,270,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3703.7037037037035,7407.407407407407,270.0,0.0,270.0,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3703.7037037037035,3703.7037037037035,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,16461389352,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 13:05:04.999721,119917871,5,5,4.0,1.0,1.0,0.0,0.8,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,0.04169520321120444,0.08339040642240889,1.3324207888888888E7,1.58004333661515E7,3.0001541E7,87.0,1.19917871E8,2.997946775E7,44206.59616222448,3.00017E7,2.9913158E7,1.19917539E8,2.997938475E7,44347.86812895732,3.0001628E7,2.9912863E7,0,0,0,0,0,0,112,148,0.04169520321120444,0.04169520321120444,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,0,0,0,10,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,65529,253,3,20,122.0,29.427877939124322,159.0,87.0,2.99793025E7,44293.05596817632,3.0001541E7,2.9912863E7,9926840575,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 13:05:29.678099,278,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3597.1223021582737,7194.244604316547,278.0,0.0,278.0,278.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3597.1223021582737,3597.1223021582737,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,16581402747,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 13:07:05.004911,119925426,5,5,4.0,1.0,1.0,0.0,0.8,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,0.04169257651834399,0.08338515303668798,1.3325047333333334E7,1.5801433463094164E7,3.0001393E7,63.0,1.19925426E8,2.99813565E7,39810.986335433205,3.0001555E7,2.9921641E7,1.19925215E8,2.998130375E7,39985.49564008534,3.0001476E7,2.9921326E7,0,0,0,0,0,0,112,148,0.04169257651834399,0.04169257651834399,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,0,0,0,10,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,65529,253,3,20,118.75,53.49376910756367,167.0,63.0,2.998120075E7,39916.975514810736,3.0001393E7,2.9921326E7,10046853320,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 13:09:05.009171,119918372,5,5,4.0,1.0,1.0,0.0,0.8,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,0.04169502901523713,0.08339005803047427,1.3324263555555556E7,1.5800523123201625E7,3.0001528E7,71.0,1.19918372E8,2.9979593E7,43310.940550088264,3.0001629E7,2.991463E7,1.19918122E8,2.99795305E7,43459.14593807231,3.0001634E7,2.9914345E7,0,0,0,0,0,0,112,148,0.04169502901523713,0.04169502901523713,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,0,0,0,10,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,65529,253,3,20,94.5,15.88500340992514,106.0,71.0,2.997945375E7,43407.96283613627,3.0001528E7,2.9914345E7,10166850526,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 13:07:29.690895,119997501,2,2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01666701375722816,0.03333402751445632,3.9999167E7,6.928016255391166E7,1.19997008E8,225.0,1.19997276E8,1.19997276E8,0.0,1.19997276E8,1.19997276E8,1.19997233E8,1.19997233E8,0.0,1.19997233E8,1.19997233E8,0,0,0,0,0,0,64,40,0.01666701375722816,0.01666701375722816,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,4,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,225.0,0.0,225.0,225.0,1.19997008E8,0.0,1.19997008E8,1.19997008E8,16821412766,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 13:11:05.014649,119925502,5,5,4.0,1.0,1.0,0.0,0.8,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,0.0416925500966425,0.083385100193285,1.3325055777777778E7,1.5801427267370926E7,3.0002012E7,68.0,1.19925502E8,2.99813755E7,39442.61288251516,3.000214E7,2.9922222E7,1.19925214E8,2.99813035E7,39645.90003602726,3.0002169E7,2.9921845E7,0,0,0,0,0,0,112,148,0.0416925500966425,0.0416925500966425,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,0,0,0,10,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,65529,253,3,20,117.5,37.063009411901064,157.0,68.0,2.9981203E7,39578.61175769896,3.0002012E7,2.9921845E7,10286863134,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 13:11:29.700655,231,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4329.004329004329,8658.008658008657,231.0,0.0,231.0,231.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4329.004329004329,4329.004329004329,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,16941425256,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 13:13:05.018581,119933878,5,5,4.0,1.0,1.0,0.0,0.8,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,0.04168963835222605,0.0833792767044521,1.3325986444444444E7,1.5802553798410546E7,3.0001593E7,76.0,1.19933878E8,2.99834695E7,35376.42460264557,3.0001669E7,2.993041E7,1.19933652E8,2.9983413E7,35520.22945684082,3.0001707E7,2.9930138E7,0,0,0,0,0,0,112,148,0.04168963835222605,0.04168963835222605,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,0,0,0,10,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,65529,253,3,20,107.0,20.944370763206678,122.0,76.0,2.9983325E7,35461.61689301077,3.0001593E7,2.9930138E7,10406875442,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 13:13:29.713227,249,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4016.064257028113,8032.128514056226,249.0,0.0,249.0,249.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4016.064257028113,4016.064257028113,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,17061437846,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 13:15:05.022333,119941816,5,5,4.0,1.0,1.0,0.0,0.8,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,0.04168687924484985,0.0833737584896997,1.3326868444444444E7,1.5803583478329606E7,3.0000429E7,91.0,1.19941816E8,2.9985454E7,30079.48540118393,3.0000572E7,2.9940335E7,1.19941547E8,2.998538675E7,30193.37757825871,3.0000571E7,2.9940097E7,0,0,0,0,0,0,112,148,0.04168687924484985,0.04168687924484985,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,0,0,0,10,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,65529,253,3,20,120.5,21.671794265050295,143.0,91.0,2.998529675E7,30133.30760000683,3.0000429E7,2.9940097E7,10526887132,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 13:15:29.725666,251,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3984.0637450199206,7968.127490039841,251.0,0.0,251.0,251.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3984.0637450199206,3984.0637450199206,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,17181450287,normal
